AGC,15046,6
AGC,16031,32
AGC,16032,13
AGC,16317,48
AGC,16318,16
AGC,16687,45
AGC,16688,18
AGC,18215,19
AGC,18216,61
AGC,18237,45
AGC,18238,16
AGC,18477,57
AGC,18478,62
AGC,18507,34
AGC,18508,15
AGC,19041,41
AGC,19042,327
AGC,19053,3
AGC,19054,234
AGC,19307,27
AGC,19308,38
AGC,19325,0
AGC,19326,125
AGC,19665,13
AGC,19666,21
AGC,22109,45
AGC,22110,23
AGC,22125,12
AGC,22126,51
AGC,22167,113
AGC,22168,0
AGC,22181,13
AGC,22182,13
AGC,22403,55
AGC,22404,250
AGC,22415,25
AGC,22416,14
AGC,22455,11
AGC,22456,6
AGC,22457,2
AGC,22458,28
AGC,22547,12
AGC,22548,37
AGC,22691,6
AGC,22692,3
AGC,22867,36
AGC,22868,14
AGA,14319,20
AGA,14320,0
AF,12179,140
AF,12180,0
AF,12195,0
AF,12196,4
AF,12307,208
AF,12308,22
AF,12315,276
AF,12316,11
AF,12395,314
AF,12396,4
AF,12495,46
AF,12496,413
AF,12937,5
AF,12938,420
AF,12941,21
AF,12942,472
AF,12947,0
AF,12948,267
AF,12987,303
AF,12988,40
AF,13007,217
AF,13008,17
AF,14853,306
AF,14854,42
AF,14863,259
AF,14864,46
AF,14865,329
AF,14866,50
AF,15055,0
AF,15056,0
AF,15269,192
AF,15270,1
AF,15631,20
AF,15632,282
AF,15635,0
AF,15636,235
AF,15667,0
AF,15668,232
AF,18631,285
AF,18632,16
AF,19037,4
AF,19038,97
AF,19039,29
AF,19040,438
AF,22969,7
AF,22970,281
AF,22987,0
AF,22988,0
AHN,13033,10
AHN,13034,27
AHH,11057,60
AHH,11058,9
AHH,16031,21
AHH,16032,12
AHH,16317,0
AHH,16318,25
AHH,16688,17
ANG,11001,43
ANG,11002,77
ANG,11033,22
ANG,11034,176
ANG,11039,35
ANG,11040,77
ANG,11045,32
ANG,11046,18
ANG,11077,8
ANG,11078,69
ANG,11407,28
ANG,11408,31
ANG,12113,6
ANG,12114,28
ANG,12129,19
ANG,12130,100
ANG,12135,5
ANG,12136,43
ANG,12147,25
ANG,12148,13
ANG,12149,19
ANG,12150,52
ANG,12627,24
ANG,12628,78
ANG,12729,22
ANG,12730,32
ANG,12779,18
ANG,12780,37
ANG,12781,23
ANG,12782,26
ANG,12849,41
ANG,12850,16
ANG,15029,222
ANG,15030,53
ANG,16217,67
ANG,16218,43
ANG,16229,44
ANG,16230,46
ANG,16501,17
ANG,16502,63
ANG,17323,32
ANG,17324,69
ANG,22117,35
ANG,22118,12
ANG,22131,26
ANG,22132,154
ANG,22151,24
ANG,22152,7
ANG,22171,11
ANG,22172,13
ANG,22601,97
ANG,22602,37
ANG,22845,28
ANG,22846,50
AMP,12347,52
AMP,12348,30
AMP,13011,44
AMP,13012,23
AMP,13013,25
AMP,13014,23
AMP,13017,14
AMP,13018,18
AMP,13027,27
AMP,13028,14
AMP,13119,16
AMP,13120,39
AMP,13133,13
AMP,13134,5
AMP,13147,31
AMP,13148,17
AMP,13149,30
AMP,13150,39
AMP,13153,29
AMP,13154,14
AMP,13173,27
AMP,13174,32
AMP,13175,22
AMP,13176,34
AMP,15657,28
ADI,11049,3
ADI,11050,6
ADI,11087,1
ADI,11088,10
ADI,11089,0
ADI,11090,10
ADI,11091,29
ADI,11092,2
ADI,11095,1
ADI,11096,8
ADI,11463,9
ADI,11464,5
ADI,11465,0
ADI,11466,0
ADI,12009,0
ADI,12010,1
ADI,12215,6
ADI,12216,5
ADI,12267,0
ADI,12268,0
ADI,12297,0
ADI,12298,1
ADI,12473,2
ADI,12474,11
ADI,12475,0
ADI,12476,15
ADI,12477,3
ADI,12478,11
ADI,12479,2
ADI,12480,4
ADI,12489,25
ADI,12490,6
ADI,12547,12
ADI,12548,2
ADI,12655,3
ADI,12656,5
ADI,12833,2
ADI,12834,35
ADI,12843,15
ADI,12844,1
ADI,12901,6
ADI,12902,1
ADI,12905,10
ADI,12906,6
ADI,12915,1
ADI,12916,0
ADI,12917,1
ADI,12918,0
ADI,12931,4
ADI,12932,1
ADI,12933,4
ADI,12934,3
ADI,12937,0
ADI,12938,335
ADI,12941,0
ADI,12942,418
ADI,12945,9
ADI,12946,0
ADI,12947,5
ADI,12948,186
ADI,12949,0
ADI,12950,0
ADI,12957,2
ADI,12958,0
ADI,12959,14
ADI,12960,3
ADI,12971,5
ADI,12972,0
ADI,12989,1
ADI,12990,5
ADI,12993,0
ADI,12994,5
ADI,14311,20
ADI,14312,7
ADI,14707,2
ADI,14708,14
ADI,14803,7
ADI,14804,4
ADI,14805,2
ADI,14806,5
ADI,15045,60
ADI,15046,5
ADI,15269,206
ADI,15270,2
ADI,15559,50
ADI,15560,5
ADI,15635,0
ADI,15636,142
ADI,15667,5
ADI,15668,110
ADI,16209,5
ADI,16210,0
ADI,16311,5
ADI,16312,2
ADI,16333,5
ADI,16334,8
ADI,16335,0
ADI,16336,32
ADI,16337,2
ADI,16338,12
ADI,16501,2
ADI,16502,0
ADI,16505,4
ADI,16506,3
ADI,16507,1
ADI,16508,5
ADI,16531,5
ADI,16532,0
ADI,16533,14
ADI,16534,0
ADI,16587,8
ADI,16588,14
ADI,16613,10
ADI,16614,17
ADI,16733,5
ADI,16734,4
ADI,17017,5
ADI,17018,3
ADI,17037,0
ADI,17038,0
ADI,17203,3
ADI,17204,1
ADI,17623,0
ADI,17624,0
ADI,18401,0
ADI,18402,0
ADI,18405,30
ADI,18406,2
ADI,18421,0
ADI,18422,0
ADI,18501,0
ADI,18502,0
ADI,19015,0
ADI,19016,13
ADI,19027,11
ADI,19028,10
ADI,19029,11
ADI,19030,0
ADI,19031,0
ADI,19032,12
ADI,19033,2
ADI,19034,1
ADI,19035,5
ADI,19036,2
ADI,19043,3
ADI,19044,0
ADI,19055,0
ADI,19056,8
ADI,19107,3
ADI,19108,0
ADI,19115,4
ADI,19116,0
ADI,19119,3
ADI,19120,9
ADI,19165,1
ADI,19166,345
ADI,19167,2
ADI,19168,190
ADI,19201,1
ADI,19202,4
ADI,19217,7
ADI,19218,2
ADI,19223,0
ADI,19224,40
ADI,19259,3
ADI,19260,0
ADI,19261,11
ADI,19262,0
ADI,19263,0
ADI,19264,15
ADI,19269,0
ADI,19270,240
ADI,19309,5
ADI,19310,12
ADI,19319,2
ADI,19320,0
ADI,19401,9
ADI,19402,1
ADI,19403,10
ADI,19404,188
ADI,19407,6
ADI,19408,126
ADI,19409,5
ADI,19410,3
ADI,19411,4
ADI,19412,11
ADI,19413,10
ADI,19414,23
ADI,19415,4
ADI,19416,11
ADI,19419,3
ADI,19420,1
ADI,19421,6
ADI,19422,6
ADI,19423,0
ADI,19424,0
ADI,19567,110
ADI,19568,0
ADI,19575,3
ADI,19576,23
ADI,19577,61
ADI,19578,1
ADI,19707,12
ADI,19708,11
ADI,22137,0
ADI,22138,0
ADI,22451,7
ADI,22452,4
ADI,22473,3
ADI,22474,8
ADI,22475,44
ADI,22476,35
ADI,22497,13
ADI,22498,7
ADI,22547,0
ADI,22548,2
ADI,22663,2
ADI,22664,0
ADI,22829,0
ADI,22830,0
ADI,22903,6
ADI,22904,0
ADI,22907,22
ADI,22908,0
ADI,22915,8
ADI,22916,0
ADI,22919,10
ADI,22920,1
ADI,22927,8
ADI,22928,2
ADI,22931,10
ADI,22932,0
ADI,22935,10
ADI,22936,0
ADI,22937,1
ADI,22938,29
ADI,22939,2
ADI,22940,4
ADI,22945,0
ADI,22946,5
ADI,22949,7
ADI,22950,4
ADI,22951,16
ADI,22952,19
ADI,22953,5
ADI,22954,1
ADI,22955,1
ADI,22956,6
ADI,22957,2
ADI,22958,5
ADI,22959,20
ADI,22960,11
ADI,22961,12
ADI,22962,2
ADI,22963,10
ADI,22964,2
ADI,22965,13
ADI,22966,0
ADI,22967,0
ADI,22968,14
ADI,22969,2
ADI,22970,276
ADI,22973,8
ADI,22974,15
ADI,22989,0
ADI,22990,2
ADI,22991,5
ADI,22992,0
ADI,22993,0
ADI,22994,0
ARW,13201,13
ARW,13202,58
ASH,11015,60
ASH,11016,0
ASH,12511,5
ASH,12512,146
ASH,12521,79
ASH,12541,0
ASH,12542,74
ASH,12553,21
ASH,12554,65
ASH,12565,13
ASH,12566,102
ASH,12589,4
ASH,12590,102
ASH,12591,29
ASH,12592,90
ASH,15015,5
ASH,15016,20
ASH,15045,5
ASH,15046,245
ASH,15101,15
ASH,15102,45
ASH,15707,45
ASH,15708,192
ASH,18191,5
ASH,18192,150
ASH,19037,71
ASH,19038,10
ASH,19039,22
ASH,19040,350
ASH,22531,72
ASH,22532,143
AIT,11015,34
AIT,11016,105
AIT,11109,31
AIT,11110,97
AIT,11123,137
AIT,11124,37
AIT,19165,75
AIT,19166,354
AIT,19167,78
AIT,19168,209
ATMO,14265,137
ATMO,14266,11
ATMO,14631,10
ATMO,14632,60
AJP,12725,26
AJP,12726,43
AJP,16577,35
AJP,16578,16
AJP,17325,57
AJP,17326,31
AII,11203,5
AII,11204,10
AII,12015,10
AII,12016,0
AII,12065,0
AII,12066,5
AII,12181,0
AII,12182,0
AII,12195,5
AII,12196,0
AII,12215,3
AII,12216,5
AII,12315,239
AII,12316,0
AII,12395,391
AII,12396,0
AII,12413,0
AII,12414,5
AII,12547,0
AII,12548,13
AII,12719,9
AII,12720,0
AII,12915,44
AII,12916,18
AII,12957,22
AII,12958,3
AII,12977,46
AII,12978,0
AII,12981,59
AII,12982,0
AII,12983,0
AII,12984,0
AII,12987,210
AII,12988,0
AII,12989,11
AII,12990,0
AII,12991,5
AII,12992,20
AII,13423,15
AII,13424,0
AII,14311,104
AII,14312,0
AII,14321,87
AII,14322,0
AII,14801,5
AII,14802,0
AII,15013,0
AII,15014,5
AII,15269,250
AII,15270,5
AII,15715,205
AII,15716,0
AII,16209,0
AII,16210,10
AII,16531,0
AII,16532,15
AII,17019,10
AII,17020,0
AII,18009,15
AII,18010,0
AII,18207,24
AII,18208,0
AII,18421,5
AII,18422,0
AII,18631,228
AII,18632,0
AII,19031,0
AII,19032,13
AII,19263,0
AII,19264,9
AII,19269,0
AII,19270,294
AII,19401,1
AII,19402,7
AII,19403,5
AII,19404,217
AII,19407,0
AII,19408,155
AII,19409,4
AII,19410,0
AII,19411,10
AII,19412,0
AII,19413,25
AII,19414,0
AII,19415,0
AII,19416,30
AII,19565,6
AII,19566,36
AII,19573,76
AII,19574,51
AII,19579,6
AII,19580,25
AII,19601,0
AII,19602,607
AII,19603,0
AII,19604,0
AII,19607,15
AII,19608,0
AII,19609,7
AII,19610,16
AII,19611,0
AII,19612,0
AII,19613,0
AII,19614,1
AII,19665,21
AII,19666,0
AII,19707,6
AII,19708,5
AII,19711,5
AII,19712,0
AII,20901,0
AII,20902,0
AII,22451,12
AII,22452,20
AII,22547,0
AII,22548,5
AII,22949,0
AII,22950,22
AII,22985,0
AII,22986,16
AII,22987,0
AII,22988,5
AII,22995,0
AII,22996,0
AJNI,11039,38
AJNI,11040,15
AJNI,11201,0
AJNI,11202,0
AJNI,12105,20
AJNI,12106,4
AJNI,12119,0
AJNI,12120,0
AJNI,12135,5
AJNI,12136,4
AJNI,12139,20
AJNI,12140,3
AJNI,12721,10
AJNI,12833,15
AJNI,12834,104
AJNI,18029,21
AJNI,18030,85
AJNI,22123,0
AJNI,22124,0
AKOR,11027,29
AKOR,11028,19
AKOR,11301,34
AKOR,11302,34
AKT,12069,33
AKT,12070,43
AKT,12251,42
AKT,12252,22
AKT,12409,38
AKT,12410,88
AKT,12833,26
AKT,12834,104
AKT,13287,14
AKT,13288,100
AKT,18029,16
AKT,18030,106
AKT,18237,35
AKT,18239,94
AKT,18477,115
AKT,18478,28
AKT,18507,52
AKT,18508,33
AKT,18517,25
AKT,18518,37
AKT,18801,23
AKT,18802,23
AKT,18803,20
AKT,18804,29
AKT,22647,27
AKT,22648,35
AKE,17057,66
AKE,17058,38
AKE,17405,25
AKE,17406,33
AKE,17639,33
AKE,17640,43
AKE,17641,24
AKE,17642,36
AKJ,13049,46
AKJ,13050,72
AKJ,13413,105
AKJ,13414,68
AKJ,24227,40
AKJ,24228,48
AKN,13023,32
AKN,13024,16
AKN,13071,32
AKN,13072,3
AKN,13119,32
AKN,13120,78
AKN,13133,34
AKN,13134,7
AKN,13235,16
AKN,13236,9
AKN,13401,5
AKN,13402,11
AKN,13409,34
AKN,13410,13
AKN,13419,4
AKN,13420,4
ABP,12225,35
ABP,12226,198
ABP,13009,230
ABP,13010,265
ABP,13151,91
ABP,13152,157
ABP,13237,93
ABP,13238,554
ABP,13307,87
ABP,13308,288
ABP,13483,90
ABP,13484,151
ABP,13509,41
ABP,13510,80
ABP,14017,558
ABP,14018,130
ABP,14213,196
ABP,14214,10
ABP,14235,43
ABP,14236,156
ABP,14649,604
ABP,14650,268
ABP,14853,110
ABP,14854,194
ABP,15025,98
ABP,15026,365
ABP,15635,198
ABP,15636,166
ABP,18191,57
ABP,18192,166
ABP,19165,151
ABP,19166,243
ABP,19167,157
ABP,19168,82
ABP,19321,237
ABP,19322,123
ABP,22103,250
ABP,22104,96
AKVD,12775,18
AKVD,12776,8
AKVD,17015,29
AKVD,17016,27
AKVD,17209,39
AKVD,17210,24
AKVD,17213,8
AKVD,17214,27
AKVD,17231,4
AKVD,17232,30
AKVD,17247,6
AKVD,17248,38
AKVD,17255,3
AKVD,17256,42
AKVD,17479,48
AKVD,17480,55
AKVD,17481,33
AKVD,17482,61
AKVD,17643,69
AKVD,17644,10
AKVD,18519,34
AKVD,18520,61
API,22651,20
API,22652,18
AKD,11463,10
AKD,11464,11
AKD,11465,21
AKD,11466,36
AKD,12919,22
AKD,12920,134
AKD,18233,7
AKD,18234,22
AKD,19303,11
AKD,19304,9
AKD,19711,13
AKD,19712,6
AKD,22191,6
AKD,22192,14
AK,11039,29
AK,11040,23
AK,11201,0
AK,11202,0
AK,11403,0
AK,11404,0
AK,11405,0
AK,11406,0
AK,12101,43
AK,12102,87
AK,12105,31
AK,12106,16
AK,12111,27
AK,12112,10
AK,12113,26
AK,12114,9
AK,12129,25
AK,12130,82
AK,12135,37
AK,12136,17
AK,12139,19
AK,12140,12
AK,12145,61
AK,12146,85
AK,12151,59
AK,12152,78
AK,12405,19
AK,12406,69
AK,12421,0
AK,12422,67
AK,12485,0
AK,12486,5
AK,12655,16
AK,12656,19
AK,12719,0
AK,12720,20
AK,12751,0
AK,12752,11
AK,12765,83
AK,12766,0
AK,12809,34
AK,12810,58
AK,12811,44
AK,12812,97
AK,12833,12
AK,12834,108
AK,12843,47
AK,12844,22
AK,12849,14
AK,12850,33
AK,12859,73
AK,12860,72
AK,12869,42
AK,12870,34
AK,12879,48
AK,12880,90
AK,12905,32
AK,12906,105
AK,12949,52
AK,12950,67
AK,13425,37
AK,13426,24
AK,17037,25
AK,17038,19
AK,17623,0
AK,17624,7
AK,17639,0
AK,17640,0
AK,17641,0
AK,17642,0
AK,18029,40
AK,18030,85
AK,18401,10
AK,18402,24
AK,18405,75
AK,18406,21
AK,18407,29
AK,18408,45
AK,18421,70
AK,18422,30
AK,18501,7
AK,18502,32
AK,19025,30
AK,19026,0
AK,19301,0
AK,19302,0
AK,19713,11
AK,19714,17
AK,22117,47
AK,22118,15
AK,22123,37
AK,22124,10
AK,22127,36
AK,22128,20
AK,22137,5
AK,22138,20
AK,22151,15
AK,22152,10
AK,22457,11
AK,22458,15
AK,22511,37
AK,22512,150
AK,22663,18
AK,22664,18
AK,22845,23
AK,22846,49
AK,22847,23
AK,22848,48
AK,22893,43
AK,22894,63
AK,22939,27
AK,22940,16
AK,22973,28
AK,22974,21
AYRN,13105,22
AYRN,13106,33
AYRN,15209,41
AYRN,15210,206
AYRN,15933,49
AYRN,15934,271
ALM,17243,17
ALM,17244,17
AMG,12230,19
AMG,13049,1
AMG,13050,39
AMG,14007,278
AMG,14008,65
AMG,14013,14
AMG,14014,83
AMG,14015,178
AMG,14016,118
AMG,14017,610
AMG,14018,40
AMG,14235,1
AMG,14265,23
AMG,14266,89
AMG,14307,79
AMG,14308,84
ALER,12705,14
ALER,12706,6
ALER,12737,38
ALER,12738,21
ALER,12757,14
ALER,12758,49
ALER,17011,5
ALER,17012,30
ALER,17201,52
ALER,17202,23
ALER,17233,19
ALER,17234,50
ALER,17405,34
ALER,17406,27
ALER,18645,50
ALER,18646,24
AIG,14235,112
AIG,14236,105
ALB,22945,36
ALB,22946,30
ALJN,12003,26
ALJN,12004,13
ALJN,12033,17
ALJN,12225,151
ALJN,12226,8
ALJN,12303,229
ALJN,12304,16
ALJN,12311,193
ALJN,12312,7
ALJN,12381,153
ALJN,12382,19
ALJN,12397,250
ALJN,12398,29
ALJN,12417,24
ALJN,12418,21
ALJN,12419,118
ALJN,12420,10
ALJN,12427,51
ALJN,12428,23
ALJN,12487,316
ALJN,12488,19
ALJN,12505,243
ALJN,12506,19
ALJN,12553,84
ALJN,12554,15
ALJN,12561,275
ALJN,12562,27
ALJN,12569,169
ALJN,12570,43
ALJN,12815,308
ALJN,12816,14
ALJN,12875,245
ALJN,12876,9
ALJN,13413,60
ALJN,13414,60
ALJN,13483,248
ALJN,13484,58
ALJN,14005,128
ALJN,14006,76
ALJN,14055,97
ALJN,14056,26
ALJN,14113,48
ALJN,14114,0
ALJN,14151,102
ALJN,14152,172
ALJN,14163,179
ALJN,14164,68
ALJN,14217,309
ALJN,14218,89
ALJN,14313,42
ALJN,14314,5
ALJN,14319,0
ALJN,14320,5
ALJN,14723,21
ALJN,14724,72
ALJN,15025,270
ALJN,15026,292
ALJN,15483,222
ALJN,15484,47
ALJN,15707,114
ALJN,15708,139
ALJN,18101,343
ALJN,18102,30
ALJN,20802,23
ALJN,22405,443
ALJN,22406,71
ALJN,22427,385
ALJN,22428,36
ALJN,22431,152
ALJN,22432,64
ALJN,22857,184
ALJN,22858,259
APD,15417,0
APD,15418,20
APDJ,13149,47
APDJ,13150,0
APDJ,13247,0
APDJ,13248,12
APDJ,13281,55
APDJ,13282,200
APDJ,15417,0
APDJ,15418,4
APDJ,15483,0
APDJ,15484,432
APDJ,15621,9
APDJ,15622,541
APDJ,15643,105
APDJ,15644,20
APDJ,15661,23
APDJ,15662,0
APDJ,15767,19
APDJ,15768,0
APDJ,15769,0
APDJ,15770,6
APDJ,15771,0
APDJ,15772,0
APDJ,15905,78
APDJ,15941,107
APDJ,15942,43
APDJ,19305,329
APDJ,19306,52
APDJ,19709,366
APDJ,19710,25
APDJ,22501,157
APDJ,22502,65
APDJ,22511,65
APDJ,22512,30
ALY,11033,61
ALY,11034,21
ALY,11045,4
ALY,11046,0
ALY,11061,37
ALY,11062,52
ALY,12333,41
ALY,12334,0
ALY,12791,45
ALY,12792,0
ALY,14005,53
ALY,14006,40
ALY,15003,34
ALY,15004,0
ALY,15117,423
ALY,15118,71
ALY,15559,0
ALY,15560,135
ALY,16359,0
ALY,16360,225
ALY,19421,64
ALY,19422,0
ALY,22131,66
